,tweet_id,created_at,full_text,user_id,tweet_type,retweeted_id
0,1532424279958036480,Thu Jun 02 18:09:54 +0000 2022,"Johnny Depp has won his defamation case against Amber Heard.

This is not just a victory for Johnny, but a victory for male victims of domestic abuse &amp; false allegations.

Captain Jack Sparrow has gifted male victims a voice.",1229184720552054784,Retweet,1532091362493210625
0,1532424279819792384,Thu Jun 02 18:09:54 +0000 2022,Cool thing about being #adult is #salary,1282552294710673410,Original Tweet,
0,1532424279689678852,Thu Jun 02 18:09:54 +0000 2022,"PROF WAJACKOYAH becomes second presidential aspirant to be cleared by IEBC for upcoming polls, electoral agency chair Chebukati confirms.
https://t.co/nCDHkF4znA https://t.co/TBbigM8W2T",1495995117714513924,Retweet,1532353199197376513
0,1532424279668707329,Thu Jun 02 18:09:53 +0000 2022,"@tralalalumbum The only part the jury weren't sure about was what exactly happened in detail that night. They do agree she made up the abuse.
Minor stuff, but I bet her supporters will grab it like a victory!",1448085284,Retweet,1532105162474627073
0,1532424279236792322,Thu Jun 02 18:09:53 +0000 2022,"2nd stage of genocide: SYMBOLIZATION. .@AbiyAhmedAli has symbolized Tigrayans through slurs like ""junta"", in what leaders throughout Ethiopia have described as deliberately exacerbating hatred between ethnic groups. @UN #CallitAGenocide https://t.co/6RBzNg4HSO",1511361835177553921,Retweet,1532392846623494145
0,1532424279169564672,Thu Jun 02 18:09:53 +0000 2022,"Thank you Nigerians, thank you Africa, &amp; Indeed World Over! …… it pays to serve humanity!

#EndPolio 
#LionHeart
#ThinkAfrica 
#LondonToLagos https://t.co/s1JMpRSOnO",775267705,Retweet,1532084963633516544
0,1532424278745948161,Thu Jun 02 18:09:53 +0000 2022,@Talib99999 Allah loves the believers 💚🌹,1520825961528410115,Reply Tweet,
0,1532424278309748737,Thu Jun 02 18:09:53 +0000 2022,"Germany has German Shepherd
England has Bulldog
Mexico has Chihuahua
America has American Bully
Which one does your country have?? https://t.co/UpixZcBUbG",2928128458,Retweet,1532421699077033985
0,1532424278238539776,Thu Jun 02 18:09:53 +0000 2022,"12. Zambia accepted its mistakes when it went through its 3 Land Reforms, it didn’t blame everyone else as ZANUPF does!
It learnt from its mistakes.

Today Zimbabwe blames everything on sanctions

Here is a list of looters who took in the name of farming!
 https://t.co/BNIwF210Qt",183184660,Retweet,1531696469153046535
0,1532424278175535106,Thu Jun 02 18:09:53 +0000 2022,Anti-vaccine content has found its way around the world. You can thank American influencers—and Russia. https://t.co/5QtHFXsLyB,382260034,Retweet,1532423571301097472
0,1532424278112620551,Thu Jun 02 18:09:53 +0000 2022,Today in 1381 the Peasants’ Revolt kicked off in Essex as an angry mob confronted an out of touch government enforcing a deeply unpopular policy.,15672615,Retweet,1532091475504377859
0,1532424278012006400,Thu Jun 02 18:09:53 +0000 2022,"Gas Prices Have Now Hit a Record High in All 50 States Again! In January 2021, the average national price for gasoline was $2.39/ gallon. C’Mon Joe! Unleash American Energy Now! 🇺🇸 https://t.co/HMSRe8I5QV",1528883890600943616,Retweet,1532380858220527616
0,1532424278011957263,Thu Jun 02 18:09:53 +0000 2022,"@r8dr4lfe75 The point I'm making here, by implication, is
the unipolar nature of American politics and
how that makes the lives of average people -
the majority - so wretched. Many of us are
living in a failed system.",817879784147402752,Reply Tweet,
0,1532424277995180034,Thu Jun 02 18:09:53 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,158141456,Retweet,1532227900866543617
0,1532424277693284354,Thu Jun 02 18:09:53 +0000 2022,"everyone who has anything to say who isn’t a survivor should have to publish every angry text/dm they sent after someone blocked them, every fake ig handle they use to stalk people who want nothing to do with them, and every threat they typed to their best friends in the moment",94138320,Retweet,1532423959408308225
0,1532424277668028418,Thu Jun 02 18:09:53 +0000 2022,"Legendary case concluded! So, have you followed this case?

Johnny Depp Rhino has landed on the planet!😍
https://t.co/yO3DsgNgBf

✅Listed Price = 0.01 ETH on Polygon (No gas fee!)
🦏Angry Rhinos Phase 4🦏
#NFT #nftcollector #nft #nfts #nftart #nftdrop #nftartist #NFTCommunity https://t.co/zc7tUup5MG",1490050952954531841,Retweet,1532411449506779136
0,1532424277420564481,Thu Jun 02 18:09:53 +0000 2022,"/ death , residential schools , abuse , torture

hi, so i feel like this should be talked about ! this thread will be about the 215 children mass grave found at an old residential school, what residential schools are, and what you can do to support indigenous peoples

please rt https://t.co/ChTMqD89kQ",1297626448753197056,Retweet,1399553015745433600
0,1532424277420564480,Thu Jun 02 18:09:53 +0000 2022,"women gain absolutely nothing from false accusations - we don’t get any grace from people, nor do we benefit from the « innocent until proven guilty » narrative, we are seen as liars from the very first moment we open up about our abuse.",1327047397806108682,Retweet,1532089417225146368
0,1532424277307314184,Thu Jun 02 18:09:53 +0000 2022,if u betting on a domestic abuse trial u prolly got a problem 💀 https://t.co/w1dJuFim4P,2950472004,Retweet,1532227900866543617
0,1532424277156237312,Thu Jun 02 18:09:53 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,3495359233,Retweet,1532086748255338497
0,1532424277034770438,Thu Jun 02 18:09:53 +0000 2022,"This is how you know they know they are losing the argument with the American people. It’s not about you, Louie. https://t.co/Op3EIS8w7J",1366985553112014851,Retweet,1532403545261199363
0,1532424277013762048,Thu Jun 02 18:09:53 +0000 2022,"Israel just shot another Palestinian journalist dead in broad daylight, then attacked her funeral procession. #GhufranWarasneh. She's not an American like Shireen Abu Akleh, so don't expect Blinken to frown again or Biden to call on the murdering entity to investigate itself. https://t.co/mmkISuKW4h",793097089,Retweet,1532392624191152128
0,1532424276988416000,Thu Jun 02 18:09:53 +0000 2022,Stupid as they come. https://t.co/nDeQb14hkk,1520791146485612544,Quote Tweet,
0,1532424276892078081,Thu Jun 02 18:09:53 +0000 2022,South Africans take law into their own hands to drive out foreigners https://t.co/1GlSq91AdN,252953862,Retweet,1532274616286466051
0,1532424276745256960,Thu Jun 02 18:09:53 +0000 2022,"Raila Odinga: Husband: Baba: Party Leader: Prime Minister: AU High Rep: Gor Mahia &amp; Arsenal Fan: African.

What's missing in the List? @Himizo6 https://t.co/I6l0Q0YIzx",1511723940200259587,Retweet,1532403456522297350
0,1532424276011151360,Thu Jun 02 18:09:53 +0000 2022,Adult life is constantly saying to your friends let’s do something soon and suddenly 6 months have gone by,2340432655,Retweet,1532086748255338497
0,1532424275851939841,Thu Jun 02 18:09:53 +0000 2022,“You think we don’t have hearts?” an angry Louie Gohmert says to Democrats at House Judiciary meeting on guns,239533317,Retweet,1532396657022836737
0,1532424275759468544,Thu Jun 02 18:09:53 +0000 2022,"A man with a weapon committed a mass shooting of people in Tulsa, OK on the 101st anniversary of the Tulsa Race Massacre of 1921. 

It's a shame that many people did not know and still don't about that awful day that was never taught in American schools.",1001663707045421058,Original Tweet,
0,1532424275671625729,Thu Jun 02 18:09:53 +0000 2022,"@kristysf @dontAtttttMe My bff works for the American Red Cross and most of their people have been remote for years before COVID. She now has a back issue that if she had to travel from B-More to DC daily into work, she'd be on disability. Being able to work from home helps SO MANY keep good jobs!!",373732565,Retweet,1532397304812122112
0,1532424275302535168,Thu Jun 02 18:09:52 +0000 2022,"Actions. And time being angry
؟?
سےفے نمشے https://t.co/kvMQZ4eHjo",519930882,Original Tweet,
0,1532424275172392960,Thu Jun 02 18:09:52 +0000 2022,NEW: Adam Schiff (D-CA) just introduced a bill to suspend the federal gas tax and pay for it by taxing big oil companies’ excess record profits. Every House Republican recently voted against a bill that would stop oil and gas companies from price gouging American consumers.,820777162378772484,Retweet,1532066458452185088
0,1532424274845347840,Thu Jun 02 18:09:52 +0000 2022,if you had to relocate to any country in Africa where are you going?,1532344672642801666,Retweet,1532406031782924288
0,1532424274732011532,Thu Jun 02 18:09:52 +0000 2022,It's pretty funny when some edgy guy interacts with me wanting to make ME angry but then i just annoy them to the point of having THEM  block ME,1492813748003909632,Original Tweet,
0,1532424274245472269,Thu Jun 02 18:09:52 +0000 2022,"Hatmahz fine dining 👌. Opening very soon, awo mu Kampala. It is going to be that original African theme, with specialization in the Ugandan cuisine...😋. https://t.co/RipkjRMS0d",1500801898869317634,Retweet,1532284321817559043
0,1532424274115547137,Thu Jun 02 18:09:52 +0000 2022,"Speaking entirely personally as a male victim of abuse, today's verdict isn't a 'win for abused men' but a chilling precedent that will prompt abusers to silence and punish survivors in defamation suits. Abused men and boys were already winning within #MeToo.",61887181,Retweet,1532199905078280193
0,1532424274107109380,Thu Jun 02 18:09:52 +0000 2022,"The BMW iX1 Is Coming To South Africa - CleanTechnica https://t.co/u3JJTD76mm, see more https://t.co/boDlmjpRZH",322654210,Original Tweet,
0,1532424273809264644,Thu Jun 02 18:09:52 +0000 2022,"“johnny is officially innocent!” no he isn’t. He won a case saying his career was damaged by amber writing a piece about her abuse, he is still legally a “wife beater” as he lost the UK case. this was to silence victims and you all support it bc you don’t truly stand w victims",2273479142,Retweet,1532083464610189312
0,1532424273607856129,Thu Jun 02 18:09:52 +0000 2022,NEW: Adam Schiff (D-CA) just introduced a bill to suspend the federal gas tax and pay for it by taxing big oil companies’ excess record profits. Every House Republican recently voted against a bill that would stop oil and gas companies from price gouging American consumers.,1390009658895572993,Retweet,1532066458452185088
0,1532424273591156736,Thu Jun 02 18:09:52 +0000 2022,I don’t think y’all understand that he sued her because she called herself a victim of domestic abuse. Like that was the whole lawsuit. And she proved that he was indeed abusive with evidence but the jury just took away her right to call herself a victim of abuse.,1318931731,Retweet,1532092106348498945
0,1532424273490477056,Thu Jun 02 18:09:52 +0000 2022,NEW: Adam Schiff (D-CA) just introduced a bill to suspend the federal gas tax and pay for it by taxing big oil companies’ excess record profits. Every House Republican recently voted against a bill that would stop oil and gas companies from price gouging American consumers.,146714846,Retweet,1532066458452185088
0,1532424273242886145,Thu Jun 02 18:09:52 +0000 2022,"Imagine having small business &amp;  being engulfed by encampments like this, several times a week. As small business u will not get Urban Alchemy to deter this behavior. U don’t matter as compare to @IKEAUSA or Serif hotel across street. City pushed addicts &amp; dealer here purposely https://t.co/uQyDyKtS5z",1367210544084623362,Original Tweet,
0,1532424273092280320,Thu Jun 02 18:09:52 +0000 2022,"Amber Heard LOST on Narcissistic Abuse Awareness Day.

Fitting.",1042094591921377280,Retweet,1532123492514160642
0,1532424272836186132,Thu Jun 02 18:09:52 +0000 2022,"This is how you know they know they are losing the argument with the American people. It’s not about you, Louie. https://t.co/Op3EIS8w7J",1485101707,Retweet,1532403545261199363
0,1532424272806805506,Thu Jun 02 18:09:52 +0000 2022,"@HartiaNeko @frankie_m3rmaid @VesperAegis @RealYoanA @MattWalshBlog Can you define gender as an individual attribute that negates sex and categories for people? I think you mean fantasy, the only way to ""change"" sex

woman = adult human female 
try again
https://t.co/IcPCbpuI7o",1499134449841233921,Reply Tweet,
0,1532424272517312513,Thu Jun 02 18:09:52 +0000 2022,"Next Bomb Is Forex Reserves. 

Pakistan only has a few weeks of Dollar reserves left. 

Yes a few weeks only. Allah save Pakistan. 

کہاں لا کر کھڑا کردیا ہمیں۔ تُف ہے تُف",1480584365612621835,Retweet,1532404638472884225
0,1532424272416854018,Thu Jun 02 18:09:52 +0000 2022,Eritrean forces have been heavily involved in egregious human rights abuses throughout Ethiopia. Their continuous presence has both prolonged and worsened the hugely destructive civil war. #WithdrawEritreanTroops @TimmermansEU @JuttaUrpilainen @vestager https://t.co/ucX7U8dJxQ,1497210130408030250,Retweet,1531730909556117504
0,1532424272274001920,Thu Jun 02 18:09:52 +0000 2022,"@audraf637 @Tag_Tab @Serena_Partrick a medical crisis that is solved with the termination of the pregnancy (aka abortion).

Who gets to decide how serious her medical crisis is? Savita hallapanavar had a medical crisis but wasn't given treatment until it was too late. It's happens all the time in ""prolife"" countries",1520813176299827200,Reply Tweet,
0,1532424272026562560,Thu Jun 02 18:09:52 +0000 2022,"Here’s a nice video to share for #PrideMonth. I spoke to an African tribe about transgenderism. The Left claims that traditional cultures have fluid notions of gender. That’s… not exactly what I found.

More in the full film, What Is A Woman, premiering tonight on the Daily Wire https://t.co/WbU6s8Y2Q5",217023496,Retweet,1531973691252391937
0,1532424271649185792,Thu Jun 02 18:09:52 +0000 2022,"America is really making a movie in response to Changjin Lake that CELEBRATES the carpet bombing and near total destruction of our country. Whats more, they're using liberal idpol via the story of a prominent african american air corps person to do it. Fuck this.",1295969137550819328,Retweet,1532356642192375813
